"id_car";"manufacturer";"model";"categorie";"nbDoors"
6927;"BMW";"X3";"Crossover";""
6928;"BMW";"X3";"Crossover";""
6929;"BMW";"X3";"Crossover";""
6930;"BMW";"X3";"Crossover";""
6931;"BMW";"X3";"Crossover";""
6932;"BMW";"X3";"Crossover";""
6933;"BMW";"X3";"Crossover";""
6934;"BMW";"X3";"Crossover";""
6935;"BMW";"X3";"Crossover";""
6936;"BMW";"X3";"Crossover";""
6937;"BMW";"X3";"Crossover";""
6938;"BMW";"X3";"Crossover";""
6939;"BMW";"X3";"Crossover";""
6940;"BMW";"X3";"Crossover";""
6941;"BMW";"X3";"Crossover";""
6942;"BMW";"X3";"Crossover";""
6943;"BMW";"X3";"Crossover";""
6944;"BMW";"X3";"Crossover";""
6945;"BMW";"X3";"Crossover";""
6946;"BMW";"X3";"Crossover";""
6947;"BMW";"X3";"Crossover";""
6948;"BMW";"X3";"Crossover";""
6949;"BMW";"X3";"Crossover";""
6950;"BMW";"X3";"Crossover";""
6951;"BMW";"X3";"Crossover";""
6952;"BMW";"X3";"Crossover";""
6953;"BMW";"X3";"Crossover";""
6954;"BMW";"X3";"Crossover";""
6955;"BMW";"X3";"Crossover";""
6956;"BMW";"X3";"Crossover";""
6957;"BMW";"X3";"Crossover";""
6958;"BMW";"X3";"Crossover";""
6959;"BMW";"X3";"Crossover";""
6960;"BMW";"X3";"Crossover";""
6961;"BMW";"X3";"Crossover";""
6962;"BMW";"X3";"Crossover";""
6963;"BMW";"X3";"Crossover";""
6964;"BMW";"X3";"Crossover";""
6965;"BMW";"X3";"Crossover";""
6966;"BMW";"X3";"Crossover";""
6967;"BMW";"X3";"Crossover";""
6968;"BMW";"X3";"Crossover";""
6969;"BMW";"X3";"Crossover";""
6970;"BMW";"X3";"Crossover";""
6971;"BMW";"X3";"Crossover";""
6972;"BMW";"X3";"Crossover";""
6973;"BMW";"X3";"Crossover";""
6974;"BMW";"X3";"Crossover";""
6975;"BMW";"X3";"Crossover";""
6976;"BMW";"X3";"Crossover";""
6977;"BMW";"X3";"Crossover";""
6978;"BMW";"X3";"Crossover";""
6979;"BMW";"X3";"Crossover";""
6980;"BMW";"X3";"Crossover";""
6981;"BMW";"X3";"Crossover";""
6982;"BMW";"X3";"Crossover";""
6983;"BMW";"X3";"Crossover";""
6984;"BMW";"X3";"Crossover";""
6985;"BMW";"X3 M";"Crossover";""
6986;"BMW";"X3 M";"Crossover";""
6987;"BMW";"X3 M";"Crossover";""
6988;"BMW";"X3 M";"Crossover";""
6989;"BMW";"X4";"Crossover";""
6990;"BMW";"X4";"Crossover";""
6991;"BMW";"X4";"Crossover";""
6992;"BMW";"X4";"Crossover";""
6993;"BMW";"X4";"Crossover";""
6994;"BMW";"X4";"Crossover";""
6995;"BMW";"X4";"Crossover";""
6996;"BMW";"X4";"Crossover";""
6997;"BMW";"X4";"Crossover";""
6998;"BMW";"X4";"Crossover";""
6999;"BMW";"X4";"Crossover";""
7000;"BMW";"X4";"Crossover";""
7001;"BMW";"X4";"Crossover";""
7002;"BMW";"X4";"Crossover";""
7003;"BMW";"X4";"Crossover";""
7004;"BMW";"X4";"Crossover";""
7005;"BMW";"X4";"Crossover";""
7006;"BMW";"X4 M";"Crossover";""
7007;"BMW";"X4 M";"Crossover";""
7008;"BMW";"X5";"Crossover";""
7009;"BMW";"X5";"Crossover";""
7010;"BMW";"X5";"Crossover";""
7011;"BMW";"X5";"Crossover";""
7012;"BMW";"X5";"Crossover";""
7013;"BMW";"X5";"Crossover";""
7014;"BMW";"X5";"Crossover";""
7015;"BMW";"X5";"Crossover";""
7016;"BMW";"X5";"Crossover";""
7017;"BMW";"X5";"Crossover";""
7018;"BMW";"X5";"Crossover";""
7019;"BMW";"X5";"Crossover";""
7020;"BMW";"X5";"Crossover";""
7021;"BMW";"X5";"Crossover";""
7022;"BMW";"X5";"Crossover";""
7023;"BMW";"X5";"Crossover";""
7024;"BMW";"X5";"Crossover";""
7025;"BMW";"X5";"Crossover";""
7026;"BMW";"X5";"Crossover";""
7027;"BMW";"X5";"Crossover";""
7028;"BMW";"X5";"Crossover";""
7029;"BMW";"X5";"Crossover";""
7030;"BMW";"X5";"Crossover";""
7031;"BMW";"X5";"Crossover";""
7032;"BMW";"X5";"Crossover";""
7033;"BMW";"X5";"Crossover";""
7034;"BMW";"X5";"Crossover";""
7035;"BMW";"X5";"Crossover";""
7036;"BMW";"X5";"Crossover";""
7037;"BMW";"X5";"Crossover";""
7038;"BMW";"X5";"Crossover";""
7039;"BMW";"X5";"Crossover";""
7040;"BMW";"X5";"Crossover";""
7041;"BMW";"X5";"Crossover";""
7042;"BMW";"X5";"Crossover";""
7043;"BMW";"X5";"Crossover";""
7044;"BMW";"X5";"Crossover";""
7045;"BMW";"X5";"Crossover";""
7046;"BMW";"X5";"Crossover";""
7047;"BMW";"X5";"Crossover";""
7048;"BMW";"X5";"Crossover";""
7049;"BMW";"X5";"Crossover";""
7050;"BMW";"X5";"Crossover";""
7051;"BMW";"X5 M";"SUV";""
7052;"BMW";"X5 M";"SUV";""
7053;"BMW";"X5 M";"SUV";""
7054;"BMW";"X5 M";"SUV";""
7055;"BMW";"X5 M";"SUV";""
7056;"BMW";"X5 M";"SUV";""
7057;"BMW";"X5 M";"SUV";""
7058;"BMW";"X5 M";"SUV";""
7059;"BMW";"X5 M";"SUV";""
7060;"BMW";"X5 M";"SUV";""
7061;"BMW";"X5 M";"SUV";""
7062;"BMW";"X5 M";"SUV";""
7063;"BMW";"X5 M";"SUV";""
7064;"BMW";"X5 M";"SUV";""
7065;"BMW";"X5 M";"SUV";""
7066;"BMW";"X5 M";"Crossover";""
7067;"BMW";"X5 M";"Crossover";""
7068;"BMW";"X6";"Sports Activity Coupe crossover";""
7069;"BMW";"X6";"Sports Activity Coupe crossover";""
7070;"BMW";"X6";"Sports Activity Coupe crossover";""
7071;"BMW";"X6";"Sports Activity Coupe crossover";""
7072;"BMW";"X6";"Sports Activity Coupe crossover";""
7073;"BMW";"X6";"Sports Activity Coupe crossover";""
7074;"BMW";"X6";"Sports Activity Coupe crossover";""
7075;"BMW";"X6";"Sports Activity Coupe crossover";""
7076;"BMW";"X6";"Sports Activity Coupe crossover";""
7077;"BMW";"X6";"Sports Activity Coupe crossover";""
7078;"BMW";"X6";"Sports Activity Coupe crossover";""
7079;"BMW";"X6";"Sports Activity Coupe crossover";""
7080;"BMW";"X6";"Sports Activity Coupe crossover";""
7081;"BMW";"X6";"Sports Activity Coupe crossover";""
7082;"BMW";"X6";"Sports Activity Coupe crossover";""
7083;"BMW";"X6";"Sports Activity Coupe crossover";""
7084;"BMW";"X6";"Sports Activity Coupe crossover";""
7085;"BMW";"X6";"Sports Activity Coupe crossover";""
7086;"BMW";"X6";"Sports Activity Coupe crossover";""
7087;"BMW";"X6";"Sports Activity Coupe crossover";""
7088;"BMW";"X6";"Crossover";""
7089;"BMW";"X6";"Crossover";""
7090;"BMW";"X6";"Crossover";""
7091;"BMW";"X6";"Crossover";""
7092;"BMW";"X6";"SUV";""
7093;"BMW";"X6";"SUV";""
7094;"BMW";"X6";"SUV";""
7095;"BMW";"X6";"SUV";""
7096;"BMW";"X6 M";"SUV";""
7097;"BMW";"X6 M";"SUV";""
7098;"BMW";"X6 M";"SUV";""
7099;"BMW";"X6 M";"SUV";""
7100;"BMW";"X6 M";"SUV";""
7101;"BMW";"X6 M";"SUV";""
7102;"BMW";"X6 M";"Sports Activity Coupe crossover 5-doors";""
7103;"BMW";"X6 M";"Sports Activity Coupe crossover";""
7104;"BMW";"X6 M";"Crossover";""
7105;"BMW";"X7";"Crossover";""
7106;"BMW";"X7";"Crossover";""
7107;"BMW";"X7";"Crossover";""
7108;"BMW";"X7";"Crossover";""
7109;"BMW";"X7";"Crossover";""
7110;"BMW";"Z1";"Roadster";""
7111;"BMW";"Z3";"Roadster";""
7112;"BMW";"Z3";"Roadster";""
7113;"BMW";"Z3";"Roadster";""
7114;"BMW";"Z3";"Roadster";""
7115;"BMW";"Z3";"Roadster";""
7116;"BMW";"Z3";"Roadster";""
7117;"BMW";"Z3";"Roadster";""
7118;"BMW";"Z3";"Coupe";""
7119;"BMW";"Z3";"Coupe";""
7120;"BMW";"Z3";"Coupe";""
7121;"BMW";"Z3";"Coupe";""
7122;"BMW";"Z3";"Roadster";""
7123;"BMW";"Z3";"Roadster";""
7124;"BMW";"Z3";"Roadster";""
7125;"BMW";"Z3";"Roadster";""
7126;"BMW";"Z3";"Roadster";""
7127;"BMW";"Z3";"Roadster";""
7128;"BMW";"Z3";"Roadster";""
7129;"BMW";"Z3";"Roadster";""
7130;"BMW";"Z3";"Roadster";""
7131;"BMW";"Z3";"Roadster";""
7132;"BMW";"Z3";"Roadster";""
7133;"BMW";"Z3";"Roadster";""
7134;"BMW";"Z3";"Roadster";""
7135;"BMW";"Z3 M";"Cabriolet";"2"
7136;"BMW";"Z3 M";"Coupe";"2"
7137;"BMW";"Z3 M";"Coupe";""
7138;"BMW";"Z3 M";"Coupe";""
7139;"BMW";"Z3 M";"Coupe";""
7140;"BMW";"Z3 M";"Roadster";""
7141;"BMW";"Z3 M";"Roadster";""
7142;"BMW";"Z3 M";"Roadster";""
7143;"BMW";"Z4";"Roadster";"2"
7144;"BMW";"Z4";"Roadster";"2"
7145;"BMW";"Z4";"Roadster";"2"
7146;"BMW";"Z4";"Roadster";"2"
7147;"BMW";"Z4";"Roadster";"2"
7148;"BMW";"Z4";"Roadster";"2"
7149;"BMW";"Z4";"Roadster";"2"
7150;"BMW";"Z4";"Roadster";"2"
7151;"BMW";"Z4";"Roadster";"2"
7152;"BMW";"Z4";"Roadster";""
7153;"BMW";"Z4";"Roadster";""
7154;"BMW";"Z4";"Roadster";""
7155;"BMW";"Z4";"Roadster";""
7156;"BMW";"Z4";"Roadster";""
7157;"BMW";"Z4";"Roadster";""
7158;"BMW";"Z4";"Coupe";""
7159;"BMW";"Z4";"Coupe";""
7160;"BMW";"Z4";"Coupe";""
7161;"BMW";"Z4";"Coupe";""
7162;"BMW";"Z4";"Roadster";""
7163;"BMW";"Z4";"Roadster";""
7164;"BMW";"Z4";"Roadster";""
7165;"BMW";"Z4";"Roadster";""
7166;"BMW";"Z4";"Roadster";""
7167;"BMW";"Z4";"Roadster";""
7168;"BMW";"Z4";"Roadster";""
7169;"BMW";"Z4";"Roadster";""
7170;"BMW";"Z4";"Roadster";""
7171;"BMW";"Z4";"Roadster";""
7172;"BMW";"Z4";"Roadster";""
7173;"BMW";"Z4";"Roadster";""
7174;"BMW";"Z4";"Roadster";""
7175;"BMW";"Z4";"Roadster";""
7176;"BMW";"Z4";"Roadster";""
7177;"BMW";"Z4";"Roadster";""
7178;"BMW";"Z4";"Roadster";""
7179;"BMW";"Z4";"Roadster";""
7180;"BMW";"Z4";"Roadster";""
7181;"BMW";"Z4";"Roadster";""
7182;"BMW";"Z4";"Roadster";""
7183;"BMW";"Z4";"Roadster";""
7184;"BMW";"Z4";"Roadster";""
7185;"BMW";"Z4";"Roadster";""
7186;"BMW";"Z4";"Roadster";""
7187;"BMW";"Z4";"Roadster";""
7188;"BMW";"Z4";"Roadster";""
7189;"BMW";"Z4 M";"Coupe";""
7190;"BMW";"Z4 M";"Coupe";""
7191;"BMW";"Z4 M";"Roadster";""
7192;"BMW";"Z4 M";"Roadster";""
7193;"BMW";"Z8";"Cabriolet";"2"
7194;"BMW";"Z8";"Roadster";""
7195;"Borgward";"BX5";"Crossover";""
7196;"Borgward";"BX7";"Crossover";""
7197;"Borgward";"Hansa 1100";"Roadster";""
7198;"Brabus";"ML 63 Biturbo";"SUV 5 doors";""
7199;"Brilliance";"BS2";"Hatchback";""
7200;"Brilliance";"BS2";"Hatchback";""
7201;"Brilliance";"BS4";"Sedan";""
7202;"Brilliance";"BS6";"Sedan";""
7203;"Brilliance";"FRV (BS2)";"Hatchback 5 doors";""
7204;"Brilliance";"FRV (BS2)";"Hatchback 5 doors";""
7205;"Brilliance";"H230";"Hatchback 5-doors";""
7206;"Brilliance";"H230";"Hatchback 5-doors";""
7207;"Brilliance";"H230";"Sedan";""
7208;"Brilliance";"H230";"Sedan";""
7209;"Brilliance";"H530";"Sedan";""
7210;"Brilliance";"H530";"Sedan";""
7211;"Brilliance";"H530";"Sedan";""
7212;"Brilliance";"H530";"Sedan";""
7213;"Brilliance";"M1";"Sedan";""
7214;"Brilliance";"M1";"Sedan";""
7215;"Brilliance";"M1";"Sedan";""
7216;"Brilliance";"M1";"Sedan";""
7217;"Brilliance";"M1 (BS6)";"Sedan";""
7218;"Brilliance";"M1 (BS6)";"Sedan";""
7219;"Brilliance";"M1 (BS6)";"Sedan";""
7220;"Brilliance";"M1 (BS6)";"Sedan";""
7221;"Brilliance";"M1 (BS6)";"Sedan";""
7222;"Brilliance";"M1 (BS6)";"Sedan";""
7223;"Brilliance";"M1 (BS6)";"Sedan";""
7224;"Brilliance";"M2";"Sedan";""
7225;"Brilliance";"M2";"Sedan";""
7226;"Brilliance";"M2";"Sedan";""
7227;"Brilliance";"M2";"Sedan";""
7228;"Brilliance";"M2";"Sedan";""
7229;"Brilliance";"M2 (BS4)";"Sedan";""
7230;"Brilliance";"M2 (BS4)";"Sedan";""
7231;"Brilliance";"M2 (BS4)";"Sedan";""
7232;"Brilliance";"M2 (BS4)";"Sedan";""
7233;"Brilliance";"M2 (BS4)";"Sedan";""
7234;"Brilliance";"M2 (BS4)";"Sedan";""
7235;"Brilliance";"M2 (BS4)";"Sedan";""
7236;"Brilliance";"M2 (BS4)";"Sedan";""
7237;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7238;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7239;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7240;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7241;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7242;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7243;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7244;"Brilliance";"M2 (BS4)";"wagon 5 doors";""
7245;"Brilliance";"M2 (BS4)";"Sedan";""
7246;"Brilliance";"M2 (BS4)";"Sedan";""
7247;"Brilliance";"M2 (BS4)";"Sedan";""
7248;"Brilliance";"M2 (BS4)";"Sedan";""
7249;"Brilliance";"M2 (BS4)";"Sedan";""
7250;"Brilliance";"M3";"Coupe";""
7251;"Brilliance";"M3 (BC3)";"Coupe";""
7252;"Brilliance";"M3 (BC3)";"Coupe";""
7253;"Brilliance";"M3 (BC3)";"Coupe";""
7254;"Brilliance";"V3";"Crossover";""
7255;"Brilliance";"V3";"Crossover";""
7256;"Brilliance";"V3";"Crossover";""
7257;"Brilliance";"V3";"Crossover";""
7258;"Brilliance";"V3";"Crossover";""
7259;"Brilliance";"V3";"Crossover";""
7260;"Brilliance";"V3";"Crossover";""
7261;"Brilliance";"V3";"Crossover";""
7262;"Brilliance";"V3";"Crossover";""
7263;"Brilliance";"V3";"Crossover";""
7264;"Brilliance";"V5";"Crossover";""
7265;"Brilliance";"V5";"Crossover";""
7266;"Brilliance";"V5";"Crossover";""
7267;"Bristol";"Blenheim";"Coupe";""
7268;"Bristol";"Blenheim";"Coupe";""
7269;"Bristol";"Blenheim";"Coupe";""
7270;"Bristol";"Blenheim Speedster";"Speedster";"2"
7271;"Bristol";"Fighter";"Coupe";""
7272;"Bristol";"Speedster";"Roadster";""
7273;"Bufori";"Geneva";"Sedan";"4"
7274;"Bufori";"La Joya";"Coupe";"2"
7275;"Bugatti";"Chiron";"Coupe";""
7276;"Bugatti";"EB 110";"Coupe";""
7277;"Bugatti";"EB 110";"Coupe";""
7278;"Bugatti";"EB 112";"Fastback";""
7279;"Bugatti";"EB Veyron 16.4";"Coupe";"2"
7280;"Bugatti";"EB Veyron 16.4";"Coupe";"2"
7281;"Bugatti";"EB Veyron 16.4";"targa Grand Sport";"2"
7282;"Bugatti";"Type 55";"Roadster";"2"
7283;"Bugatti";"Veyron";"Coupe";""
7284;"Buick";"Cascada";"Cabriolet";"2"
7285;"Buick";"Century";"Coupe";"2"
7286;"Buick";"Century";"Coupe";"2"
7287;"Buick";"Century";"Sedan";"4"
7288;"Buick";"Century";"Sedan";"4"
7289;"Buick";"Century";"Sedan";"4"
7290;"Buick";"Century";"Sedan";"4"
7291;"Buick";"Century";"Sedan";"4"
7292;"Buick";"Century";"Sedan";"4"
7293;"Buick";"Century";"Sedan";""
7294;"Buick";"Century";"Sedan";""
7295;"Buick";"Century";"wagon";""
7296;"Buick";"Century";"wagon";""
7297;"Buick";"Century";"Sedan";""
7298;"Buick";"Century";"Sedan";""
7299;"Buick";"Electra";"Cabriolet";"2"
7300;"Buick";"Electra";"Sedan";"4"
7301;"Buick";"Electra";"Sedan 2-doors";"2"
7302;"Buick";"Electra";"Sedan";"4"
7303;"Buick";"Enclave";"Crossover";""
7304;"Buick";"Enclave";"Crossover";""
7305;"Buick";"Enclave";"Crossover";""
7306;"Buick";"Enclave";"Crossover";""
7307;"Buick";"Enclave";"SUV 5-doors";"5"
7308;"Buick";"Enclave";"SUV 5 doors";"5"
7309;"Buick";"Enclave";"SUV 5 doors";"5"
7310;"Buick";"Encore";"SUV 5-doors";""
7311;"Buick";"Encore";"SUV 5 doors";"5"
7312;"Buick";"Encore";"SUV 5 doors";"5"
7313;"Buick";"Encore";"SUV 5 doors";"5"
7314;"Buick";"Encore";"SUV 5 doors";"5"
7315;"Buick";"Envision";"SUV 5-doors";"5"
7316;"Buick";"Estate Wagon";"wagon 5-doors Estate Wagon";"5"
7317;"Buick";"Excelle";"Hatchback 5-doors";"5"
7318;"Buick";"Excelle";"Hatchback 5-doors";"5"
7319;"Buick";"Excelle";"Sedan";"4"
7320;"Buick";"Excelle";"Sedan";"4"
7321;"Buick";"Excelle";"Sedan";"4"
7322;"Buick";"Excelle";"Sedan";"4"
7323;"Buick";"Excelle";"Hatchback 5-doors";"5"
7324;"Buick";"Excelle";"Hatchback 5-doors";"5"
7325;"Buick";"Excelle";"Sedan";""
7326;"Buick";"Excelle";"Sedan";""
7327;"Buick";"Excelle";"Sedan";"4"
7328;"Buick";"Excelle";"Sedan";"4"
7329;"Buick";"Excelle";"wagon 5 doors";"5"
7330;"Buick";"Excelle";"wagon 5 doors";"5"
7331;"Buick";"GL8";"Minivan";"5"
7332;"Buick";"GL8";"Minivan";"5"
7333;"Buick";"GL8";"Minivan";""
7334;"Buick";"GL8";"Minivan";"5"
7335;"Buick";"GS";"Coupe GSX";"2"
7336;"Buick";"GS";"Coupe GSX";"2"
7337;"Buick";"LaCrosse";"Sedan";""
7338;"Buick";"LaCrosse";"Sedan";""
7339;"Buick";"LaCrosse";"Sedan";""
7340;"Buick";"LaCrosse";"Sedan";""
7341;"Buick";"LaCrosse";"Sedan";""
7342;"Buick";"LaCrosse";"Sedan";"4"
7343;"Buick";"LaCrosse";"Sedan";"4"
7344;"Buick";"LaCrosse";"Sedan";"4"
7345;"Buick";"LaCrosse";"Sedan";"4"
7346;"Buick";"LaCrosse";"Sedan";"4"
7347;"Buick";"LaCrosse";"Sedan";"4"
7348;"Buick";"LaCrosse";"Sedan";"4"
7349;"Buick";"LaCrosse";"Sedan";"4"
7350;"Buick";"LaCrosse";"Sedan";"4"
7351;"Buick";"LaCrosse";"Sedan";"4"
7352;"Buick";"LaCrosse";"Sedan";"4"
7353;"Buick";"LE Sabre";"Sedan";""
7354;"Buick";"LE Sabre";"Sedan";""
7355;"Buick";"LE Sabre";"Sedan";""
7356;"Buick";"LE Sabre";"Sedan";""
7357;"Buick";"LE Sabre";"Sedan";""
7358;"Buick";"LE Sabre";"Sedan";""
7359;"Buick";"LeSabre";"Sedan 2 doors";"2"
7360;"Buick";"LeSabre";"Cabriolet";"2"
7361;"Buick";"LeSabre";"Cabriolet";"2"
7362;"Buick";"LeSabre";"Sedan-Hardtop";"4"
7363;"Buick";"LeSabre";"Sedan-Hardtop";"4"
7364;"Buick";"LeSabre";"Sedan";"4"
7365;"Buick";"LeSabre";"Sedan";"4"
7366;"Buick";"LeSabre";"Sedan";"4"
7367;"Buick";"LeSabre";"Sedan";"4"
7368;"Buick";"LeSabre";"Sedan";"4"
7369;"Buick";"LeSabre";"Sedan";"4"
7370;"Buick";"LeSabre";"Sedan";"4"
7371;"Buick";"LeSabre";"Sedan";"4"
7372;"Buick";"LeSabre";"Sedan";"4"
7373;"Buick";"LeSabre";"Sedan";"4"
7374;"Buick";"LeSabre";"Sedan";"4"
7375;"Buick";"LeSabre";"Sedan";"4"
7376;"Buick";"LeSabre";"Sedan";"4"
7377;"Buick";"Limited";"Cabriolet";"2"
7378;"Buick";"Lucerne";"Sedan";""
7379;"Buick";"Lucerne";"Sedan";""
7380;"Buick";"Lucerne";"Sedan";"4"
7381;"Buick";"Lucerne";"Sedan";"4"
7382;"Buick";"Park Avenue";"Sedan";"4"
7383;"Buick";"Park Avenue";"Sedan";""
7384;"Buick";"Park Avenue";"Sedan";""
7385;"Buick";"Park Avenue";"Sedan";"4"
7386;"Buick";"Park Avenue";"Sedan";"4"
7387;"Buick";"Park Avenue";"Sedan";""
7388;"Buick";"Park Avenue";"Sedan";""
7389;"Buick";"Rainer";"SUV 5-doors";"5"
7390;"Buick";"Rainer";"SUV 5-doors";"5"
7391;"Buick";"Rainer";"SUV 5-doors";"5"
7392;"Buick";"Rainer";"SUV 5-doors";"5"
7393;"Buick";"Rainier";"SUV";""
7394;"Buick";"Rainier";"SUV";""
7395;"Buick";"Rainier";"SUV";""
7396;"Buick";"Rainier";"SUV";""
7397;"Buick";"Rainier";"SUV";""
7398;"Buick";"Rainier";"SUV";""
7399;"Buick";"Rainier";"SUV";""
7400;"Buick";"Rainier";"SUV";""
7401;"Buick";"Reatta";"Cabriolet";""
7402;"Buick";"Reatta";"Coupe";""
7403;"Buick";"Regal";"Coupe";"2"
7404;"Buick";"Regal";"Coupe";"2"
7405;"Buick";"Regal";"Coupe";"2"
7406;"Buick";"Regal";"Coupe";"2"
7407;"Buick";"Regal";"Coupe";"2"
7408;"Buick";"Regal";"Coupe";"2"
7409;"Buick";"Regal";"Coupe";"2"
7410;"Buick";"Regal";"Coupe";"2"
7411;"Buick";"Regal";"Coupe";"2"
7412;"Buick";"Regal";"Coupe";"2"
7413;"Buick";"Regal";"Coupe";"2"
7414;"Buick";"Regal";"Coupe";"2"
7415;"Buick";"Regal";"Coupe";"2"
7416;"Buick";"Regal";"Coupe";"2"
7417;"Buick";"Regal";"Coupe";"2"
7418;"Buick";"Regal";"Coupe";"2"
7419;"Buick";"Regal";"Coupe";"2"
7420;"Buick";"Regal";"Sedan";"4"
7421;"Buick";"Regal";"Sedan";"4"
7422;"Buick";"Regal";"Sedan";"4"
7423;"Buick";"Regal";"Sedan";"4"
7424;"Buick";"Regal";"Sedan";"4"
7425;"Buick";"Regal";"Sedan";"4"
7426;"Buick";"Regal";"Sedan";"4"
7427;"Buick";"Regal";"Sedan";"4"
7428;"Buick";"Regal";"Sedan";"4"
7429;"Buick";"Regal";"Sedan";"4"
7430;"Buick";"Regal";"Sedan";"4"
7431;"Buick";"Regal";"Sedan";"4"
7432;"Buick";"Regal";"Coupe";"2"
7433;"Buick";"Regal";"Coupe";"2"
7434;"Buick";"Regal";"Coupe";"2"
7435;"Buick";"Regal";"Coupe";"2"
7436;"Buick";"Regal";"Coupe";"2"
7437;"Buick";"Regal";"Coupe";"2"
7438;"Buick";"Regal";"Coupe";"2"
7439;"Buick";"Regal";"Coupe";"2"
7440;"Buick";"Regal";"Coupe";"2"
7441;"Buick";"Regal";"Coupe";"2"
7442;"Buick";"Regal";"Coupe";"2"
7443;"Buick";"Regal";"Coupe";"2"
7444;"Buick";"Regal";"Coupe";"2"
7445;"Buick";"Regal";"Coupe";"2"
7446;"Buick";"Regal";"Coupe";"2"
7447;"Buick";"Regal";"Coupe";"2"
7448;"Buick";"Regal";"Coupe";"2"
7449;"Buick";"Regal";"Coupe";"2"
7450;"Buick";"Regal";"Coupe";"2"
7451;"Buick";"Regal";"Coupe";"2"
7452;"Buick";"Regal";"Coupe";"2"
7453;"Buick";"Regal";"Coupe";"2"
7454;"Buick";"Regal";"Coupe";"2"
7455;"Buick";"Regal";"Coupe";"2"
7456;"Buick";"Regal";"Coupe";"2"
7457;"Buick";"Regal";"Coupe";"2"
7458;"Buick";"Regal";"Coupe";"2"
7459;"Buick";"Regal";"Coupe";"2"
7460;"Buick";"Regal";"Coupe";"2"
7461;"Buick";"Regal";"Coupe";"2"
7462;"Buick";"Regal";"Sedan";"4"
7463;"Buick";"Regal";"Sedan";"4"
7464;"Buick";"Regal";"Sedan";"4"
7465;"Buick";"Regal";"Sedan";"4"
7466;"Buick";"Regal";"wagon 5 doors";"5"
7467;"Buick";"Regal";"wagon 5 doors";"5"
7468;"Buick";"Regal";"wagon 5 doors";"5"
7469;"Buick";"Regal";"Coupe";""
7470;"Buick";"Regal";"Coupe";""
7471;"Buick";"Regal";"Sedan";"4"
7472;"Buick";"Regal";"Sedan";"4"
7473;"Buick";"Regal";"Sedan";""
7474;"Buick";"Regal";"Sedan";""
7475;"Buick";"Regal";"Sedan";""
7476;"Buick";"Regal";"Sedan";""
7477;"Buick";"Regal";"Sedan";""
7478;"Buick";"Regal";"Sedan";"4"
7479;"Buick";"Regal";"Sedan";"4"
7480;"Buick";"Regal";"Sedan";"4"
7481;"Buick";"Regal";"liftback";"5"
7482;"Buick";"Regal";"liftback";"5"
7483;"Buick";"Regal";"wagon 5 doors";"5"
7484;"Buick";"Rendezvous";"Crossover";""
7485;"Buick";"Rendezvous";"Crossover";""
7486;"Buick";"Rendezvous";"Crossover";""
7487;"Buick";"Rendezvous";"Crossover";""
7488;"Buick";"Rendezvous";"Crossover";""
7489;"Buick";"Rendezvous";"Crossover";""
7490;"Buick";"Riviera";"Coupe";"2"
7491;"Buick";"Riviera";"Coupe";"2"
7492;"Buick";"Riviera";"Coupe";"2"
7493;"Buick";"Riviera";"Coupe";"2"
7494;"Buick";"Riviera";"Coupe";"2"
7495;"Buick";"Riviera";"Coupe";"2"
7496;"Buick";"Riviera";"Coupe";"2"
7497;"Buick";"Riviera";"Coupe";""
7498;"Buick";"Riviera";"Coupe";""
7499;"Buick";"Riviera";"Coupe";""
7500;"Buick";"Roadmaster";"Sedan";"4"
7501;"Buick";"Roadmaster";"Sedan 2-doors";"2"
7502;"Buick";"Roadmaster";"Sedan";""
7503;"Buick";"Roadmaster";"wagon";""
7504;"Buick";"Skyhawk";"Hatchback 3-doors";"3"
7505;"Buick";"Skylark";"Sedan";"4"
7506;"Buick";"Skylark";"Sedan";"4"
7507;"Buick";"Skylark";"Coupe";""
7508;"Buick";"Skylark";"Coupe";""
7509;"Buick";"Skylark";"Sedan";""
7510;"Buick";"Skylark";"Sedan";""
7511;"Buick";"Skylark";"Sedan";""
7512;"Buick";"Skylark";"Sedan";""
7513;"Buick";"Skylark";"Coupe";"2"
7514;"Buick";"Skylark";"Coupe";"2"
7515;"Buick";"Skylark";"Sedan";"4"
7516;"Buick";"Skylark";"Sedan";"4"
7517;"Buick";"Skylark";"Sedan";"4"
7518;"Buick";"Skylark";"Sedan";"4"
7519;"Buick";"Special";"Sedan";"4"
7520;"Buick";"Special";"Coupe";"2"
7521;"Buick";"Special";"Sedan";"4"
7522;"Buick";"Super";"Sedan";"4"
7523;"Buick";"Terraza";"Minivan";""
7524;"Buick";"Terraza";"Minivan";""
7525;"Buick";"Terraza";"Minivan";""
7526;"Buick";"Verano";"Sedan";"4"
7527;"Buick";"Verano";"Sedan";"4"
7528;"Buick";"Verano";"Sedan";"4"
7529;"Buick";"Verano";"Sedan";"4"
7530;"Buick";"Verano";"Sedan";"4"
